노드ID,노드명,노드단축명,위도,경도,출발감지반경,도착감지반경,사용여부,데이터 기준일
2880008690,0,,36.81356671 ,126.92691120 ,30,30,1,2025-09-01
2880008691,0,,36.81421892 ,126.92578700 ,30,30,1,2025-09-01
2881856294,0,,36.81018745 ,126.93494620 ,30,30,1,2025-09-01
2881856293,0,,36.80797393 ,126.94544410 ,30,30,1,2025-09-01
2881856292,0,,36.80201130 ,126.93767030 ,30,30,1,2025-09-01
2881856290,0,,36.80296765 ,126.93628160 ,30,30,1,2025-09-01
2881857491,0,,36.79342053 ,126.91042970 ,30,30,1,2025-09-01
2881857490,0,,36.80782630 ,126.92790180 ,30,30,1,2025-09-01
2881857890,0,,36.81039383 ,126.89140910 ,30,30,1,2025-09-01
2881857891,0,,36.79867727 ,126.90095390 ,30,30,1,2025-09-01
2880008490,0,,36.80962211 ,126.86896070 ,30,30,1,2025-09-01
2880008499,0,,36.82886054 ,126.85948570 ,30,30,1,2025-09-01
2881827791,0,,36.77600347 ,127.01607690 ,30,30,1,2025-09-01
2881827790,0,,36.77480955 ,127.01609210 ,30,30,1,2025-09-01
2881824691,0,,36.77092891 ,127.00997240 ,30,30,1,2025-09-01
2881824690,0,,36.77424798 ,127.00922410 ,30,30,1,2025-09-01
2881818190,0,(신정로남산로),36.77134572 ,126.98243360 ,30,30,1,2025-09-01
2880005590,0,,36.78072501 ,126.95475600 ,30,30,1,2025-09-01
2880002290,0,,36.76335631 ,126.95951640 ,30,30,1,2025-09-01
2881801090,0,,36.74113129 ,126.97065500 ,30,30,1,2025-09-01
2881801091,0,,36.74990222 ,126.96679210 ,30,30,1,2025-09-01
2881837190,0,,36.78108961 ,126.91986790 ,30,30,1,2025-09-01
2881837191,0,,36.78150452 ,126.91396380 ,30,30,1,2025-09-01
2880007193,0,,36.78868269 ,126.86994570 ,30,30,1,2025-09-01
2880007192,0,,36.78663396 ,126.88587380 ,30,30,1,2025-09-01
2880007190,0,,36.78806485 ,126.87990380 ,30,30,1,2025-09-01
2880007191,0,,36.78169955 ,126.88821930 ,30,30,1,2025-09-01
2881812692,0,,36.77075606 ,126.88736070 ,30,30,1,2025-09-01
2881812691,0,,36.77065199 ,126.88876230 ,30,30,1,2025-09-01
2881812690,0,,36.77047713 ,126.88885450 ,30,30,1,2025-09-01
2881879199,0,,36.77296610 ,126.89194950 ,30,30,1,2025-09-01
2881879198,0,,36.77259543 ,126.89278930 ,30,30,1,2025-09-01
2881879197,0,,36.77381034 ,126.89649650 ,30,30,1,2025-09-01
2881879196,0,,36.77483138 ,126.89533370 ,30,30,1,2025-09-01
2881879195,0,,36.77305081 ,126.89379090 ,30,30,1,2025-09-01
2881879194,0,,36.77218829 ,126.89358490 ,30,30,1,2025-09-01
2881879193,0,,36.77199840 ,126.89351480 ,30,30,1,2025-09-01
2881879192,0,,36.76699823 ,126.89802210 ,30,30,1,2025-09-01
2881879191,0,,36.76747090 ,126.90481430 ,30,30,1,2025-09-01
2881879190,0,,36.76164579 ,126.90392820 ,30,30,1,2025-09-01
2881812191,0,,36.77579328 ,126.84010760 ,30,30,1,2025-09-01
2881812190,0,,36.76339297 ,126.84190690 ,30,30,1,2025-09-01
2980016391,0,,36.73586363 ,126.86920240 ,30,30,1,2025-09-01
2980016390,0,,36.73654833 ,126.86161240 ,30,30,1,2025-09-01
2881813690,0,,36.76786956 ,126.94448540 ,30,30,1,2025-09-01
2881813600,0,폴리텍대학,36.77004174 ,126.95065000 ,30,30,1,2025-09-01
2881801391,0,,36.74779588 ,126.89281210 ,30,30,1,2025-09-01
2881801390,0,,36.74210540 ,126.89139340 ,30,30,1,2025-09-01
2881801594,0,,36.73843128 ,126.93465140 ,30,30,1,2025-09-01
2881801593,0,,36.73470938 ,126.93312970 ,30,30,1,2025-09-01
2881801592,0,,36.73616988 ,126.92717540 ,30,30,1,2025-09-01
2881801591,0,,36.73656828 ,126.92488580 ,30,30,1,2025-09-01
2881801590,0,,36.73664555 ,126.92396110 ,30,30,1,2025-09-01
2880001491,0,,36.72252461 ,126.93704540 ,30,30,1,2025-09-01
2880001490,0,,36.72663382 ,126.91999480 ,30,30,1,2025-09-01
2880000790,0,,36.72577698 ,126.96666710 ,30,30,1,2025-09-01
2880000791,0,,36.72812646 ,126.95192510 ,30,30,1,2025-09-01
2881822791,0,,36.77058671 ,127.02156740 ,30,30,1,2025-09-01
2881822790,0,,36.77265993 ,127.02163350 ,30,30,1,2025-09-01
2880003591,0,,36.78395543 ,127.04375980 ,30,30,1,2025-09-01
2880003590,0,,36.77248394 ,127.04099800 ,30,30,1,2025-09-01
2880003890,0,,36.77436844 ,127.03332360 ,30,30,1,2025-09-01
2850188594,0,,36.78578568 ,127.06717250 ,30,30,1,2025-09-01
2850188593,0,,36.79672270 ,127.08925190 ,30,30,1,2025-09-01
2850188592,0,,36.79714360 ,127.10638840 ,30,30,1,2025-09-01
2850188591,0,,36.79223307 ,127.10770030 ,30,30,1,2025-09-01
2850188590,0,,36.79235047 ,127.10173800 ,30,30,1,2025-09-01
2881885199,0,,36.79137899 ,127.10197340 ,30,30,1,2025-09-01
2881885198,0,,36.78673815 ,127.10319270 ,30,30,1,2025-09-01
2881885196,0,,36.78831869 ,127.08352230 ,30,30,1,2025-09-01
2881885197,0,,36.78916244 ,127.08308650 ,30,30,1,2025-09-01
2881885195,0,,36.79019246 ,127.09049150 ,30,30,1,2025-09-01
2881885194,0,,36.78977920 ,127.08830040 ,30,30,1,2025-09-01
2881885193,0,,36.78588109 ,127.09235740 ,30,30,1,2025-09-01
2881885192,0,,36.78521847 ,127.09055020 ,30,30,1,2025-09-01
2881885191,0,,36.78398017 ,127.09361220 ,30,30,1,2025-09-01
2881885190,0,,36.78319142 ,127.09180650 ,30,30,1,2025-09-01
2881850790,0,,36.78962824 ,127.08272240 ,30,30,1,2025-09-01
2850185190,0,세교리구회관,36.75914732 ,127.10899310 ,30,30,1,2025-09-01
2850043690,0,,36.76719436 ,127.11924150 ,30,30,1,2025-09-01
2881823790,0,,36.77108915 ,127.07545470 ,30,30,1,2025-09-01
2881820390,0,회룡교,36.77133321 ,127.08137740 ,30,30,1,2025-09-01
2881813190,0,,36.76225707 ,127.05640520 ,30,30,1,2025-09-01
2881804490,0,,36.76208496 ,127.08989060 ,30,30,1,2025-09-01
2881813090,0,,36.76863777 ,127.07892000 ,30,30,1,2025-09-01
2881828990,0,,36.77465096 ,127.08215000 ,30,30,1,2025-09-01
2881803690,0,,36.74654846 ,127.06539610 ,30,30,1,2025-09-01
2881810397,0,,36.73063629 ,127.05193420 ,30,30,1,2025-09-01
2881810395,0,,36.72474516 ,127.04733960 ,30,30,1,2025-09-01
2881810396,0,,36.70918009 ,127.07109200 ,30,30,1,2025-09-01
2881810394,0,,36.75142748 ,127.03931680 ,30,30,1,2025-09-01
2881810393,0,,36.75338265 ,127.04039000 ,30,30,1,2025-09-01
2881810392,0,,36.76935384 ,127.03623720 ,30,30,1,2025-09-01
2881810391,0,,36.76316220 ,127.03615780 ,30,30,1,2025-09-01
2881810390,0,,36.76357338 ,127.03685830 ,30,30,1,2025-09-01
2881801295,0,,36.74177466 ,127.00997680 ,30,30,1,2025-09-01
2881801294,0,,36.73792683 ,127.00674560 ,30,30,1,2025-09-01
2881801293,0,,36.73485986 ,127.00746800 ,30,30,1,2025-09-01
2881801292,0,,36.73517449 ,127.00090290 ,30,30,1,2025-09-01
2881801291,0,,36.73179238 ,127.00057720 ,30,30,1,2025-09-01
2881801290,0,,36.73094828 ,127.00740630 ,30,30,1,2025-09-01
2881801296,0,,36.72603723 ,126.99775220 ,30,30,1,2025-09-01
2880001391,0,,36.71133299 ,127.01648670 ,30,30,1,2025-09-01
2880001390,0,,36.73257696 ,127.00928030 ,30,30,1,2025-09-01
2881883493,0,,36.69704269 ,127.00427750 ,30,30,1,2025-09-01
2881883492,0,,36.70388915 ,127.00075340 ,30,30,1,2025-09-01
2881883491,0,,36.70469053 ,126.99852710 ,30,30,1,2025-09-01
2881883490,0,,36.70538765 ,127.00105860 ,30,30,1,2025-09-01
2881800991,0,,36.70050961 ,126.97211670 ,30,30,1,2025-09-01
2881800990,0,,36.70416544 ,126.97911890 ,30,30,1,2025-09-01
2880000191,0,,36.68912636 ,126.97771170 ,30,30,1,2025-09-01
2880000190,0,,36.69556911 ,126.98873320 ,30,30,1,2025-09-01
2860028493,0,,36.64123584 ,126.99925570 ,30,30,1,2025-09-01
2860028492,0,,36.64153667 ,126.99805530 ,30,30,1,2025-09-01
2860028491,0,,36.64068693 ,126.99774190 ,30,30,1,2025-09-01
2860028490,0,,36.64117425 ,126.97659480 ,30,30,1,2025-09-01
2980004800,0,예산대교시점,36.68405497 ,126.80511630 ,30,30,1,2025-09-01
2980004600,0,예산대교종점,36.68275070 ,126.80203950 ,30,30,1,2025-09-01
2980004400,0,,36.68007955 ,126.79558300 ,30,30,1,2025-09-01
2980004100,0,,36.67528730 ,126.78630110 ,30,30,1,2025-09-01
2850215800,0,망향휴게소,36.84526240 ,127.17682260 ,30,30,1,2025-09-01
2850215900,0,북천안IC,36.89527975 ,127.18916140 ,30,30,1,2025-09-01
2850216200,0,북천안IC,36.90007129 ,127.18910570 ,30,30,1,2025-09-01
2850216000,0,북천안IC,36.89678854 ,127.18687120 ,30,30,1,2025-09-01
2850216100,0,북천안요금소,36.89846317 ,127.18367680 ,30,30,1,2025-09-01
2850216500,0,북천안IC교차로,36.90508395 ,127.17745030 ,30,30,1,2025-09-01
2850216400,0,북천안IC교차로,36.90226053 ,127.17800140 ,30,30,1,2025-09-01
2850216300,0,북천안IC교차로,36.90093782 ,127.17452320 ,30,30,1,2025-09-01
2140071800,0,,37.02329400 ,126.94311330 ,30,30,1,2025-09-01
2140003600,0,송담사거리,36.98130181 ,126.93655670 ,30,30,1,2025-09-01
2140003800,0,송담육교,36.98235588 ,126.93703620 ,30,30,1,2025-09-01
2140004000,0,내기삼거리,36.98230942 ,126.88123510 ,30,30,1,2025-09-01
2140004600,0,안중고가차도1,36.98519143 ,126.93820810 ,30,30,1,2025-09-01
2140071600,0,남양호교동측,37.05592943 ,126.88163480 ,30,30,1,2025-09-01
2140071500,0,서평택JC서측(제2서해안),37.05573224 ,126.88247040 ,30,30,1,2025-09-01
2850201700,0,신방지하차도동측,36.78635540 ,127.12198760 ,30,30,1,2025-09-01
2850201600,0,신방지하차도서측,36.78514781 ,127.11541950 ,30,30,1,2025-09-01
2881885600,0,장재지하차도동측,36.78455216 ,127.11236360 ,30,30,1,2025-09-01
2881885500,0,장재2교차로,36.78446374 ,127.10965760 ,30,30,1,2025-09-01
2881885400,0,장재지하차도서측,36.78436693 ,127.10669620 ,30,30,1,2025-09-01
2881885300,0,장재1교차로,36.78427561 ,127.10390570 ,30,30,1,2025-09-01
2881885200,0,탕정지하차도동측,36.78361687 ,127.09756750 ,30,30,1,2025-09-01
2881885100,0,탕정교차로,36.78175090 ,127.09246320 ,30,30,1,2025-09-01
2881885000,0,탕정지하차도서측,36.78036403 ,127.08888210 ,30,30,1,2025-09-01
2881884700,0,도로종점,36.77900155 ,127.08461020 ,30,30,1,2025-09-01
2881884500,0,은수교차로,36.77709437 ,127.07477610 ,30,30,1,2025-09-01
2881884900,0,공수2교동측,36.77926197 ,127.06414300 ,30,30,1,2025-09-01
2881884800,0,공수2교서측,36.77923555 ,127.06395990 ,30,30,1,2025-09-01
2881884600,0,공수교차로,36.77847760 ,127.06069680 ,30,30,1,2025-09-01
2880004600,0,봉강교서측,36.77792002 ,127.08203190 ,30,30,1,2025-09-01
2880004500,0,봉강삼거리,36.77765701 ,127.08177830 ,30,30,1,2025-09-01
2880004503,0,모산화물앞,36.77700956 ,127.07972470 ,30,30,1,2025-09-01
2880003504,0,배방역사거리,36.77684993 ,127.05403260 ,30,30,1,2025-09-01
2880004800,0,봉강교동측,36.77884699 ,127.08466460 ,30,30,1,2025-09-01
2850015600,0,신방삼거리,36.78625058 ,127.11809050 ,30,30,1,2025-09-01
2880006100,0,아산시-천안시경계,36.78460318 ,127.11327770 ,30,30,1,2025-09-01
2880004805,0,세교리입구,36.77880130 ,127.08505100 ,30,30,1,2025-09-01
2880005300,0,매곡삼거리,36.78020074 ,127.08798110 ,30,30,1,2025-09-01
2880003503,0,남동과선교북측,36.77554376 ,127.04873660 ,30,30,1,2025-09-01
2850202800,0,,36.77335596 ,127.12535000 ,30,30,1,2025-09-01
2850212400,0,,36.79999996 ,127.10567900 ,30,30,1,2025-09-01
2850211600,0,,36.79928696 ,127.10580800 ,30,30,1,2025-09-01
2850210800,0,,36.79543796 ,127.10220200 ,30,30,1,2025-09-01
2850210500,0,,36.79540096 ,127.10103300 ,30,30,1,2025-09-01
2850210300,0,생태육교,36.79448596 ,127.09749200 ,30,30,1,2025-09-01
2850211500,0,,36.79897796 ,127.10009300 ,30,30,1,2025-09-01
2850211000,0,,36.79621196 ,127.10083800 ,30,30,1,2025-09-01
2850212600,0,,36.80055396 ,127.10287600 ,30,30,1,2025-09-01
2850211700,0,,36.79940996 ,127.10209500 ,30,30,1,2025-09-01
2850211800,0,,36.79959096 ,127.10315000 ,30,30,1,2025-09-01
2850212200,0,불당터널,36.79994896 ,127.09711500 ,30,30,1,2025-09-01
2850209900,0,,36.79231996 ,127.09970300 ,30,30,1,2025-09-01
2850210000,0,생태육교,36.79368896 ,127.09682200 ,30,30,1,2025-09-01
2881881300,0,어르목터널북단,36.85618227 ,127.02587240 ,30,30,1,2025-09-01
2881881200,0,어르목터널남단,36.85136868 ,127.02037010 ,30,30,1,2025-09-01
2881881100,0,음봉삼거리,36.84678551 ,127.01240210 ,30,30,1,2025-09-01
2881881000,0,신수2리,36.83974221 ,127.01116820 ,30,30,1,2025-09-01
2881880900,0,동천1리,36.83693292 ,127.01136080 ,30,30,1,2025-09-01
2881880800,0,동천2리,36.83294896 ,127.01021850 ,30,30,1,2025-09-01
2881880700,0,동정삼거리,36.83121684 ,127.00979610 ,30,30,1,2025-09-01
2881880600,0,충무수영장,36.82795699 ,127.01061040 ,30,30,1,2025-09-01
2881880400,0,방현1리,36.82467399 ,127.01164490 ,30,30,1,2025-09-01
2881880300,0,방현2리,36.82181044 ,127.01059910 ,30,30,1,2025-09-01
2881880200,0,방현삼거리,36.81894307 ,127.00732400 ,30,30,1,2025-09-01
2881880100,0,방현사거리,36.81708726 ,127.00681150 ,30,30,1,2025-09-01
2881880000,0,한남아파트,36.80802436 ,127.00556660 ,30,30,1,2025-09-01
2881879900,0,송곡1리앞,36.80608374 ,127.00607930 ,30,30,1,2025-09-01
2881879800,0,성환아파트,36.80125754 ,127.00735630 ,30,30,1,2025-09-01
2881879700,0,염치농협,36.80017000 ,127.00762590 ,30,30,1,2025-09-01
2880003200,0,장례식장앞,36.76401556 ,126.92281650 ,30,30,1,2025-09-01
2880001803,0,금산리교차로,36.74602778 ,126.86408550 ,30,30,1,2025-09-01
2880007627,0,곡교1지하통로,36.80716319 ,126.98416430 ,30,30,1,2025-09-01
2880008300,0,곡교교차로,36.81012367 ,126.97841800 ,30,30,1,2025-09-01
2880008808,0,염치교차로,36.81620412 ,126.97096820 ,30,30,1,2025-09-01
2880008306,0,염성4지하통로,36.82359426 ,126.96978960 ,30,30,1,2025-09-01
2880008309,0,서원2지하차도,36.83263691 ,126.96683360 ,30,30,1,2025-09-01
2880009600,0,서원삼거리,36.83999099 ,126.96644910 ,30,30,1,2025-09-01
2881864300,0,아산교차로,36.85571086 ,126.95849050 ,30,30,1,2025-09-01
2881867000,0,아산1교차로,36.86274449 ,126.95218100 ,30,30,1,2025-09-01
2880012100,0,신운교차로,36.87050581 ,126.94412300 ,30,30,1,2025-09-01
2880012407,0,세원교차로,36.88826426 ,126.92077300 ,30,30,1,2025-09-01
2880014403,0,백석포교차로,36.88966571 ,126.93888830 ,30,30,1,2025-09-01
2880015100,0,철봉교차로,36.89465637 ,126.97197300 ,30,30,1,2025-09-01
2880015400,0,신봉교차로,36.90290174 ,126.99873920 ,30,30,1,2025-09-01
2880017000,0,둔포교차로,36.91862903 ,127.03480520 ,30,30,1,2025-09-01
2880015200,0,관대초교앞,36.89699555 ,127.03509530 ,30,30,1,2025-09-01
2880011706,0,산전사거리,36.89628038 ,127.03508960 ,30,30,1,2025-09-01
2880012105,0,월선교차로,36.87968325 ,126.92848400 ,30,30,1,2025-09-01
2880001805,0,금산삼거리,36.74810770 ,126.87827000 ,30,30,1,2025-09-01
2880002501,0,와산삼거리,36.76194770 ,126.91837640 ,30,30,1,2025-09-01
2880007602,0,석정삼거리,36.80302919 ,127.00691690 ,30,30,1,2025-09-01
2880007605,0,방수사거리,36.81264352 ,127.00475780 ,30,30,1,2025-09-01
2880011705,0,봉재삼거리,36.88810992 ,127.03393250 ,30,30,1,2025-09-01
2880015201,0,관대삼거리,36.89948580 ,127.03420440 ,30,30,1,2025-09-01
2880015202,0,관터삼거리,36.90873486 ,127.03358470 ,30,30,1,2025-09-01
2880012101,0,월선1리,36.87323020 ,126.94094540 ,30,30,1,2025-09-01
2881875200,0,관대복지사거리,36.90325706 ,127.03139420 ,30,30,1,2025-09-01
2881855800,0,옥정교차로,36.79984294 ,126.99006730 ,30,30,1,2025-09-01
2980008800,0,신례원현대,36.72474551 ,126.83270220 ,30,30,1,2025-09-01
2980010500,0,연봉정,36.74076002 ,126.85948310 ,30,30,1,2025-09-01
2980010100,0,궁평리,36.73725658 ,126.85746490 ,30,30,1,2025-09-01
2980009500,0,점촌삼거리,36.73224026 ,126.85130190 ,30,30,1,2025-09-01
2980008300,0,관작삼거리,36.71204095 ,126.83169970 ,30,30,1,2025-09-01
2980006200,0,지하도삼거리,36.69430252 ,126.82836850 ,30,30,1,2025-09-01
2980004500,0,무한교차로,36.68306480 ,126.82636640 ,30,30,1,2025-09-01
2880002000,0,시전사거리,36.74959745 ,126.88721670 ,30,30,1,2025-09-01
2980009400,0,창소사거리,36.73005205 ,126.83634240 ,30,30,1,2025-09-01
2850197900,0,,36.94596584 ,127.16211440 ,30,30,1,2025-09-01
2860037400,0,신양터널,36.58655997 ,126.92743090 ,30,30,1,2025-09-01
2980012700,0,신양터널,36.58788150 ,126.92360950 ,30,30,1,2025-09-01
2980013500,0,예산휴게소,36.62125332 ,126.84305250 ,30,30,1,2025-09-01
2860037100,0,유구IC,36.56890332 ,126.96865320 ,30,30,1,2025-09-01
2860036900,0,유구IC,36.56592178 ,126.96844860 ,30,30,1,2025-09-01
2860036600,0,유구IC,36.56270830 ,126.96494070 ,30,30,1,2025-09-01
2860036700,0,유구IC,36.56289539 ,126.97838250 ,30,30,1,2025-09-01
2860036800,0,유구IC,36.56449642 ,126.97340190 ,30,30,1,2025-09-01
2860037200,0,신영터널,36.57391130 ,126.95054900 ,30,30,1,2025-09-01
2860037300,0,신영터널,36.57647346 ,126.94373480 ,30,30,1,2025-09-01
2980012900,0,차동1교,36.58986812 ,126.90829130 ,30,30,1,2025-09-01
2980013000,0,차동1교,36.58998385 ,126.90491370 ,30,30,1,2025-09-01
2860037000,0,유구IC,36.56755736 ,126.97187730 ,30,30,1,2025-09-01
2980013100,0,신양IC,36.59009692 ,126.85972010 ,30,30,1,2025-09-01
2980012800,0,신양IC,36.58882798 ,126.86164400 ,30,30,1,2025-09-01
2980013300,0,신양IC,36.59384036 ,126.86642720 ,30,30,1,2025-09-01
2980013200,0,신양IC,36.59363174 ,126.87092760 ,30,30,1,2025-09-01
2980013400,0,신양IC,36.59817884 ,126.86499720 ,30,30,1,2025-09-01
2980013600,0,대흥터널,36.64021508 ,126.83111560 ,30,30,1,2025-09-01
2980013700,0,대흥터널,36.64497484 ,126.82773160 ,30,30,1,2025-09-01
2980013800,0,예산대교,36.65221939 ,126.81779420 ,30,30,1,2025-09-01
2980013900,0,예산대교,36.65979163 ,126.80401800 ,30,30,1,2025-09-01
2980014400,0,예산수덕IC,36.67763201 ,126.77688740 ,30,30,1,2025-09-01
2980014000,0,예산수덕IC,36.67179569 ,126.78174170 ,30,30,1,2025-09-01
2980014100,0,예산수덕IC,36.67393442 ,126.78182420 ,30,30,1,2025-09-01
2980014200,0,예산수덕IC,36.67461136 ,126.78531230 ,30,30,1,2025-09-01
2980014300,0,예산수덕IC,36.67483926 ,126.77755790 ,30,30,1,2025-09-01
2980014600,0,삼천대교,36.72086702 ,126.74754410 ,30,30,1,2025-09-01
2980014700,0,삼천대교,36.72280212 ,126.74360060 ,30,30,1,2025-09-01
2980014500,0,예산수덕IC,36.67922594 ,126.77399720 ,30,30,1,2025-09-01
2980015200,0,고덕IC,36.76124520 ,126.70344570 ,30,30,1,2025-09-01
2980015100,0,고덕IC,36.75871676 ,126.70712520 ,30,30,1,2025-09-01
2980015300,0,고덕IC,36.76533246 ,126.70304950 ,30,30,1,2025-09-01
3000027000,0,면천IC,36.82218559 ,126.65592680 ,30,30,1,2025-09-01
3000027100,0,면천IC,36.82381458 ,126.64966010 ,30,30,1,2025-09-01
3000026900,0,면천IC,36.82110275 ,126.64995710 ,30,30,1,2025-09-01
3000027200,0,면천IC,36.82580767 ,126.64474310 ,30,30,1,2025-09-01
2850031200,0,,36.93126964 ,127.08002130 ,30,30,1,2025-09-01
2850030200,0,,36.91962945 ,127.13442150 ,30,30,1,2025-09-01
3000022601,0,,36.91333361 ,126.75162880 ,30,30,1,2025-09-01
2860025701,0,정안교,36.60622613 ,127.12237080 ,30,30,1,2025-09-01
2860025702,0,정안교,36.60582816 ,127.12316550 ,30,30,1,2025-09-01
2980004301,0,궐곡교,36.68145145 ,126.90876120 ,30,30,1,2025-09-01
3000003203,0,검암교,36.83155248 ,126.63316410 ,30,30,1,2025-09-01
2980011001,0,,36.74615569 ,126.70601220 ,30,30,1,2025-09-01
2980004201,0,,36.68278134 ,126.92775300 ,30,30,1,2025-09-01
2980002901,0,계산교,36.65266781 ,126.88366030 ,30,30,1,2025-09-01
2980002902,0,계산교,36.65280230 ,126.88408940 ,30,30,1,2025-09-01
2980004302,0,궐곡교,36.68189326 ,126.90923400 ,30,30,1,2025-09-01
2880006901,0,,36.70889540 ,126.92141570 ,30,30,1,2025-09-01
3000000201,0,,36.80142827 ,126.76944350 ,30,30,1,2025-09-01
3000000202,0,,36.80269268 ,126.76715900 ,30,30,1,2025-09-01
2980011702,0,,36.75961538 ,126.70749560 ,30,30,1,2025-09-01
2980011703,0,,36.77403727 ,126.71842690 ,30,30,1,2025-09-01
2980011705,0,,36.77541814 ,126.71943230 ,30,30,1,2025-09-01
2980011706,0,,36.78121118 ,126.72607720 ,30,30,1,2025-09-01
3000000804,0,,36.79396974 ,126.74651560 ,30,30,1,2025-09-01
3000000803,0,운곡교,36.80349691 ,126.75768300 ,30,30,1,2025-09-01
3000000802,0,운곡교,36.80373696 ,126.75807310 ,30,30,1,2025-09-01
3000000801,0,운곡사거리,36.80489334 ,126.76146220 ,30,30,1,2025-09-01
3000001206,0,,36.80805192 ,126.73772680 ,30,30,1,2025-09-01
3000001205,0,,36.80752632 ,126.73276180 ,30,30,1,2025-09-01
3000001204,0,,36.80779174 ,126.72986410 ,30,30,1,2025-09-01
3000001203,0,,36.80757418 ,126.72932600 ,30,30,1,2025-09-01
3000001202,0,,36.80674503 ,126.72246530 ,30,30,1,2025-09-01
3000001201,0,,36.80815803 ,126.70078940 ,30,30,1,2025-09-01
3000002607,0,,36.80944947 ,126.69795660 ,30,30,1,2025-09-01
3000002606,0,,36.80941103 ,126.69746130 ,30,30,1,2025-09-01
3000002605,0,,36.80885519 ,126.69119190 ,30,30,1,2025-09-01
3000002604,0,,36.80960387 ,126.68437830 ,30,30,1,2025-09-01
3000002603,0,,36.80973054 ,126.68378920 ,30,30,1,2025-09-01
3000002602,0,,36.80983272 ,126.68342010 ,30,30,1,2025-09-01
3000002601,0,,36.81148286 ,126.68189010 ,30,30,1,2025-09-01
3000002002,0,,36.80710474 ,126.66756340 ,30,30,1,2025-09-01
3000002003,0,,36.80380290 ,126.66632230 ,30,30,1,2025-09-01
3000000301,0,,36.79365716 ,126.66911860 ,30,30,1,2025-09-01
2980009801,0,용동교,36.72174503 ,126.72335730 ,30,30,1,2025-09-01
2980009802,0,용동교,36.72130685 ,126.72340750 ,30,30,1,2025-09-01
2980007402,0,,36.60700129 ,126.84849170 ,30,30,1,2025-09-01
2980002202,0,,36.60573011 ,126.86535970 ,30,30,1,2025-09-01
3000009402,0,초대교,36.89685882 ,126.76061650 ,30,30,1,2025-09-01
3000009401,0,초대교,36.89665858 ,126.76080880 ,30,30,1,2025-09-01
3000005504,0,,36.84102528 ,126.69697880 ,30,30,1,2025-09-01
3000005505,0,,36.82702604 ,126.68767990 ,30,30,1,2025-09-01
3000003204,0,검암교,36.83152173 ,126.63346800 ,30,30,1,2025-09-01
2860027501,0,동해삼거리,36.61247029 ,127.01959690 ,30,30,1,2025-09-01
2860027901,0,,36.63112337 ,127.06481870 ,30,30,1,2025-09-01
2880077400,0,서원골다리,36.82499326 ,126.95311170 ,30,30,1,2025-09-01
2880077500,0,서원골다리,36.82502601 ,126.95299450 ,30,30,1,2025-09-01
2880086300,0,,36.87371713 ,126.93949240 ,30,30,1,2025-09-01
2880085000,0,,36.87080371 ,126.94497800 ,30,30,1,2025-09-01
2880082100,0,아산교,36.85601955 ,126.95444760 ,30,30,1,2025-09-01
2880081700,0,아산교,36.85591731 ,126.95457090 ,30,30,1,2025-09-01
2880083300,0,,36.85721710 ,126.95218410 ,30,30,1,2025-09-01
2880084000,0,(조합창고),36.86107074 ,126.95104430 ,30,30,1,2025-09-01
2880084700,0,(영인하이츠빌라),36.86519767 ,126.94754240 ,30,30,1,2025-09-01
2880079900,0,아산삼거리,36.85412861 ,126.95753890 ,30,30,1,2025-09-01
2880078000,0,성원1교,36.83451142 ,126.96538120 ,30,30,1,2025-09-01
2880077900,0,성원1교,36.83428918 ,126.96566350 ,30,30,1,2025-09-01
2880076300,0,(정미소),36.81646098 ,126.97193080 ,30,30,1,2025-09-01
2880075700,0,(양조장),36.81589123 ,126.97261030 ,30,30,1,2025-09-01
2880084600,0,(대원기공),36.86497905 ,126.93536390 ,30,30,1,2025-09-01
2880077800,0,(봉화산업),36.82618862 ,127.09092390 ,30,30,1,2025-09-01
2880076900,0,,36.82205811 ,127.08866720 ,30,30,1,2025-09-01
2880072800,0,(배터거리1길지방도624호선),36.79914005 ,127.01234310 ,30,30,1,2025-09-01
2880072700,0,(배터거리1길지방도624호선),36.79885530 ,127.01070530 ,30,30,1,2025-09-01
2880019700,0,(창고),36.74737661 ,126.86364200 ,30,30,1,2025-09-01
2880053900,0,,36.78316923 ,126.86896890 ,30,30,1,2025-09-01
2880048100,0,,36.77912961 ,126.86377420 ,30,30,1,2025-09-01
2880001701,0,,36.73440439 ,127.05026090 ,30,30,1,2025-09-01
2980011704,0,,36.77444461 ,126.71874120 ,30,30,1,2025-09-01
3000002001,0,,36.80787801 ,126.66750040 ,30,30,1,2025-09-01
2980002201,0,신양사거리,36.60543376 ,126.87086450 ,30,30,1,2025-09-01
2980001301,0,만사교,36.59250279 ,126.86124420 ,30,30,1,2025-09-01
2980001302,0,만사교,36.59219964 ,126.86106600 ,30,30,1,2025-09-01
3000004401,0,,36.84236926 ,126.71654050 ,30,30,1,2025-09-01
3000004402,0,,36.84278715 ,126.71595910 ,30,30,1,2025-09-01
2980011002,0,,36.74219426 ,126.71467660 ,30,30,1,2025-09-01
2980011003,0,,36.74210037 ,126.71489230 ,30,30,1,2025-09-01
2980008102,0,,36.71403298 ,126.80826900 ,30,30,1,2025-09-01
2980008101,0,,36.71376458 ,126.80846340 ,30,30,1,2025-09-01
2850028501,0,주계교,36.67187086 ,127.04998800 ,30,30,1,2025-09-01
2850028502,0,주계교,36.67153638 ,127.04956020 ,30,30,1,2025-09-01
