"facility_id","name","category","nearest_node_id","address","lat","lng"
"F00943","와따포차2호점남","음식점","ST001","충청남도 천안시 서북구 성환읍 대학로 90-13","36.912419","127.142705"
"F00944","씨부리또","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 64","36.911104","127.142131"
"F00945","포엠","PC방","ST001","충청남도 천안시 서북구 성환읍 성진로 63","36.911951","127.142480"
"F00946","봉구스밥버거천안남","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 63","36.911951","127.142480"
"F00947","압구정김밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 63","36.911951","127.142480"
"F00948","킹콩떡볶이남","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 63","36.911951","127.142480"
"F00949","꽃길","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 61","36.911924","127.142300"
"F00950","세븐일레븐천안뉴남","편의점","ST001","충청남도 천안시 서북구 성환읍 성진로 61","36.911924","127.142300"
"F00951","떡사랑","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 78-47","36.903969","127.132771"
"F00952","자연식당","음식점","ST001","충청남도 천안시 서북구 성환읍 대학로 69","36.913455","127.142707"
"F00953","청춘","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 59","36.912005","127.142144"
"F00954","코나","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 59","36.912005","127.142144"
"F00955","도경솥뚜껑삼겹살","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 78-49","36.904266","127.133186"
"F00956","마라탕&잡곡젠빙","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 57","36.911996","127.141964"
"F00957","빽다방천안남","카페","ST001","충청남도 천안시 서북구 성환읍 성진로 57","36.911996","127.141964"
"F00958","라지보울","음식점","ST001","충청남도 천안시 서북구 성환읍 성월1길 8","36.912429","127.141976"
"F00959","한결푸드","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 389","36.927751","127.130736"
"F00960","남서울대이디아커피점","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 55","36.911969","127.141784"
"F00961","핫플","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 55","36.911969","127.141784"
"F00962","어부육지가","음식점","ST001","충청남도 천안시 서북구 성환읍 대학로 68","36.913222","127.142191"
"F00963","스테프핫도그남","음식점","ST001","충청남도 천안시 서북구 성환읍 성월1길 1","36.911979","127.141537"
"F00964","한솥도시락남","음식점","ST001","충청남도 천안시 서북구 성환읍 성월1길 1","36.911979","127.141537"
"F00965","집밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성월1길 5","36.912321","127.141673"
"F00966","이브릭","카페","ST001","충청남도 천안시 서북구 성환읍 성환1로 375","36.927573","127.128928"
"F00967","식사를합시다","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 51","36.912006","127.141178"
"F00968","궁중추어탕","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 390","36.927040","127.130443"
"F00969","밥앤롤","음식점","ST001","충청남도 천안시 서북구 성환읍 성월1길 7-9","36.912403","127.140809"
"F00970","카페리드","카페","ST001","충청남도 천안시 서북구 성환읍 성월1길 7-9","36.912403","127.140809"
"F00971","천성약국","약국","ST001","충청남도 천안시 서북구 성환읍 매주4길 26-8","36.905110","127.131335"
"F00972","카페톡톡","카페","ST001","충청남도 천안시 서북구 성환읍 학사촌1길 8","36.916954","127.140503"
"F00973","학사촌식당","음식점","ST001","충청남도 천안시 서북구 성환읍 학사촌2길 3","36.916513","127.140525"
"F00974","송덕한식뷔페","음식점","ST001","충청남도 천안시 서북구 성환읍 왕림길 49","36.911061","127.114862"
"F00975","또래호프","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 366","36.923845","127.118338"
"F00976","세븐일레븐천안성환대로점","편의점","ST001","충청남도 천안시 서북구 성환읍 신방로 366","36.923845","127.118338"
"F00977","이모네","음식점","ST001","충청남도 천안시 서북구 성환읍 와룡길 2","36.924033","127.118799"
"F00978","세븐일레븐남서울대성월점","편의점","ST001","충청남도 천안시 서북구 성환읍 성월2길 55","36.916315","127.140244"
"F00979","두꺼비식당","음식점","ST001","충청남도 천안시 서북구 성환읍 성월2길 53","36.916468","127.140222"
"F00980","명품수제카츠","음식점","ST001","충청남도 천안시 서북구 성환읍 성월2길 53","36.916468","127.140222"
"F00981","놀부네식당","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 370","36.923709","127.118686"
"F00982","공주집","음식점","ST001","충청남도 천안시 서북구 성환읍 송덕2길 113","36.923646","127.118843"
"F00983","남원추어탕","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 346","36.925682","127.128095"
"F00984","성환반점","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 27","36.912226","127.138542"
"F00985","흥부네","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 342-14","36.925456","127.128902"
"F00986","명품석구이","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 342","36.925411","127.127959"
"F00987","명품어죽매운탕","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 342","36.925411","127.127959"
"F00988","지에스25성환매주리점","편의점","ST001","충청남도 천안시 서북구 성환읍 매주5길 4","36.907984","127.119941"
"F00989","태조면옥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 135","36.906389","127.128085"
"F00990","정든약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환2로 93, 영마트 1층","36.909002","127.135177"
"F00991","성환제일약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환12길 45-8","36.910747","127.136680"
"F00992","영이네해장국","음식점","ST001","충청남도 천안시 서북구 성환읍 성월수향길 20-1","36.920635","127.136705"
"F00993","대박포차","음식점","ST001","충청남도 천안시 서북구 성환읍 성월2길 36","36.917227","127.138326"
"F00994","온다","음식점","ST001","충청남도 천안시 서북구 성환읍 성환18길 1","36.924763","127.127734"
"F00995","성환온누리약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환11길 37","36.909884","127.135233"
"F00996","시골가마솥보신탕","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 384-1","36.908478","127.120884"
"F00997","양반골가든","음식점","ST001","충청남도 천안시 서북구 성환읍 성진로 8","36.911561","127.136397"
"F00998","준성유통","카페","ST001","충청남도 천안시 서북구 성환읍 성월수향길 14","36.920221","127.136155"
"F00999","수정약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환1로 228-1","36.908311","127.131521"
"F01000","지에스25성환로얄점","편의점","ST001","충청남도 천안시 서북구 성환읍 송골1길 20","36.920059","127.135874"
"F01001","매주리커피","카페","ST001","충청남도 천안시 서북구 성환읍 성환18길 28","36.923616","127.129808"
"F01002","카페코발트","카페","ST001","충청남도 천안시 서북구 성환읍 연암율금로 512-10","36.911112","127.134938"
"F01003","한국수정사협회세종·충남도지회","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 393","36.909325","127.121649"
"F01004","카페이륜당성환점","카페","ST001","충청남도 천안시 서북구 성환읍 매주3길 3","36.909045","127.122322"
"F01005","성환문화약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환12길 26","36.910545","127.133953"
"F01006","앤유PC푸드","PC방","ST001","충청남도 천안시 서북구 성환읍 성월2길 3-6","36.918816","127.135737"
"F01007","성일약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 36","36.910383","127.133354"
"F01008","쁘띠르뽀미에","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 508","36.911059","127.134130"
"F01009","국수기행성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 150-6","36.920151","127.134449"
"F01010","청산","음식점","ST001","충청남도 천안시 서북구 성환읍 대학로 7","36.914788","127.136145"
"F01011","용궁가든","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 399-7","36.909847","127.121751"
"F01012","성환이화약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환1로 242","36.909492","127.131465"
"F01013","해와달","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 148","36.920088","127.134269"
"F01014","한방왕족발","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 146","36.919944","127.134201"
"F01015","진수성찬","음식점","ST001","충청남도 천안시 서북구 성환읍 성환16길 29-11","36.920422","127.133663"
"F01016","성환본가","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 161","36.908885","127.128280"
"F01017","김평화의한우마을","음식점","ST001","충청남도 천안시 서북구 성환읍 천안대로 1978","36.915022","127.135719"
"F01018","굴비체머무르다","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 140","36.919466","127.134268"
"F01019","화등다방","카페","ST001","충청남도 천안시 서북구 성환읍 신방로 510","36.920603","127.133013"
"F01020","해양회수산","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 130-5","36.918745","127.134469"
"F01021","맛집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환16길 29-8","36.919773","127.133651"
"F01022","신천안야식","음식점","ST001","충청남도 천안시 서북구 성환읍 성환16길 29-8","36.919773","127.133651"
"F01023","성환녹십자약국","약국","ST001","충청남도 천안시 서북구 성환읍 성환1로 248","36.910160","127.131339"
"F01024","우가돈가","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 55","36.912051","127.133817"
"F01025","함지삼겹살","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 81","36.919620","127.133707"
"F01026","도담","카페","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 80","36.919404","127.133886"
"F01027","은성윤푸드","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 19","36.909551","127.128976"
"F01028","성환원조닭내장","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 54","36.911844","127.133402"
"F01029","청춘포차","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 52","36.911997","127.133402"
"F01030","추억의연탄구이","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 52","36.911997","127.133402"
"F01031","피자유니온성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 52","36.911997","127.133402"
"F01032","돌풍회수산","음식점","ST001","충청남도 천안시 서북구 성환읍 성환16길 25","36.919630","127.133281"
"F01033","먹빵야식","음식점","ST001","충청남도 천안시 서북구 성환읍 성환16길 25","36.919630","127.133281"
"F01034","청호수산","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 51","36.912303","127.133560"
"F01035","깐깐한족발","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 133","36.918980","127.133751"
"F01036","명성각","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 133","36.918980","127.133751"
"F01037","신정골뼈해장국성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 501","36.911871","127.133031"
"F01038","동백집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 76","36.919215","127.133291"
"F01039","장미안개꽃","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 76","36.919215","127.133291"
"F01040","유진식당","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 302","36.921717","127.128088"
"F01041","고기굽는대한민국","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 66-15","36.918656","127.133604"
"F01042","또래오레","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 66-15","36.918656","127.133604"
"F01043","지라난태국음식점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 66-15","36.918656","127.133604"
"F01044","명동칼국수","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 487","36.920939","127.130780"
"F01045","원조중앙탑막국수","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 490","36.920479","127.131363"
"F01046","길손","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 72-1","36.919080","127.133010"
"F01047","명다방","카페","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 72-1","36.919080","127.133010"
"F01048","복다방","카페","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 72-1","36.919080","127.133010"
"F01049","앵콜노래클럽","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 69-6","36.919306","127.132786"
"F01050","발라드호프","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 71","36.919225","127.132820"
"F01051","서민포차","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 71","36.919225","127.132820"
"F01052","옛날장터순대국밥(김밥)","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 71","36.919225","127.132820"
"F01053","리피트","카페","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 69","36.919153","127.132662"
"F01054","또또꼬마김밥","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 480","36.911297","127.131201"
"F01055","시월담","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 54","36.914772","127.133912"
"F01056","참코다리","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 43","36.912584","127.132640"
"F01057","정장군숯불구이","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 66-3","36.918873","127.132729"
"F01058","굿뉴스","카페","ST001","충청남도 천안시 서북구 성환읍 신방로 479","36.920805","127.129714"
"F01059","성환순대두번째집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 293","36.921231","127.127279"
"F01060","골목식당","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 59","36.915187","127.133811"
"F01061","놀부부대찌개앤흥부찜닭성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 59","36.915187","127.133811"
"F01062","성산골소주방","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 59","36.915187","127.133811"
"F01063","춘천우미닭갈비구","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 59","36.915187","127.133811"
"F01064","일월십사일","카페","ST001","충청남도 천안시 서북구 성환읍 성환12길 45-8","36.917476","127.133468"
"F01065","파리바게트천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환12길 37","36.918008","127.133199"
"F01066","보리카페","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 67","36.919099","127.132326"
"F01067","오쩜이엔푸드","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 60","36.915106","127.133621"
"F01068","우실리","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 52","36.914772","127.133553"
"F01069","만나식당","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 33","36.910794","127.129169"
"F01070","풍년포차구이","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 49","36.915061","127.133553"
"F01071","60계치킨천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 478","36.911289","127.130405"
"F01072","오늘의귀한족발","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 478","36.911289","127.130405"
"F01073","꽃분이네꼬꼬마김밥","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 471","36.920779","127.128962"
"F01074","이태원식당","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 471","36.920779","127.128962"
"F01075","영창떡방앗간","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 65","36.919036","127.132146"
"F01076","장미다방","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 50","36.914800","127.133407"
"F01077","통로한식뷔페","음식점","ST001","충청남도 천안시 서북구 성환읍 성환12길 45-4","36.917314","127.133232"
"F01078","오리퓨전호프다방","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 63-1","36.919009","127.132056"
"F01079","성환갈비살","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 47-1","36.915115","127.133430"
"F01080","오늘하루","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 47-1","36.915115","127.133430"
"F01081","성환생태전문","음식점","ST001","충청남도 천안시 서북구 성환읍 성환15길 4-13","36.919605","127.131305"
"F01082","팔공팔팔","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 48-1","36.914800","127.133272"
"F01083","아구듬뿍알곤마니","음식점","ST001","충청남도 천안시 서북구 성환읍 성환12길 45-2","36.917179","127.133108"
"F01084","장호덕손만두","음식점","ST001","충청남도 천안시 서북구 성환읍 성환12길 45-2","36.917179","127.133108"
"F01085","성진떡방앗간","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 64-1","36.918757","127.132112"
"F01086","팔팔식당","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 64-1","36.918757","127.132112"
"F01087","교촌치킨성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 472","36.911307","127.129810"
"F01088","더스토리피자","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 474","36.920436","127.129085"
"F01089","친구마차","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 474","36.920436","127.129085"
"F01090","훌랄라바베큐치킨성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 474","36.920436","127.129085"
"F01091","수원갈비","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 56","36.915458","127.133206"
"F01092","성환PC게임랜드","PC방","ST001","충청남도 천안시 서북구 성환읍 연암율금로 464","36.911245","127.129013"
"F01093","장수왕족발","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 108","36.916963","127.132849"
"F01094","터미널분식","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 108","36.916963","127.132849"
"F01095","왁자지껄","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 47","36.915980","127.133027"
"F01096","마당발야식","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 466","36.920464","127.128131"
"F01097","시장떡방앗간","음식점","ST001","충청남도 천안시 서북구 성환읍 신방로 466","36.920464","127.128131"
"F01098","또바기","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 45","36.915143","127.132936"
"F01099","황주골해장국","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 45","36.916197","127.132938"
"F01100","막창이네","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 48","36.915800","127.132937"
"F01101","세븐일레븐성환이화","편의점","ST001","충청남도 천안시 서북구 성환읍 성환15길 4","36.919488","127.130621"
"F01102","이가네쌈싸먹는김치찌개","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 45","36.911821","127.130136"
"F01103","일구팔칠","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 43","36.916278","127.132848"
"F01104","만석꾼","음식점","ST001","충청남도 천안시 서북구 성환읍 종합시장길 33","36.920211","127.128770"
"F01105","시골오리하우스","음식점","ST001","충청남도 천안시 서북구 성환읍 종합시장길 33","36.920211","127.128770"
"F01106","신참떡볶이천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 104","36.916603","127.132748"
"F01107","터미널다방","카페","ST001","충청남도 천안시 서북구 성환읍 성환2로 104","36.916603","127.132748"
"F01108","직화불쭈꾸미고기랑찌개랑","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 43","36.915179","127.132745"
"F01109","시장야식","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 58-1","36.918613","127.131517"
"F01110","보리밥집","음식점","ST001","충청남도 천안시 서북구 성환읍 종합시장길 24","36.919805","127.129622"
"F01111","순대랑곱창","음식점","ST001","충청남도 천안시 서북구 성환읍 종합시장길 22-1","36.919660","127.129947"
"F01112","지에스25성환","편의점","ST001","충청남도 천안시 서북구 성환읍 성환3로 42","36.914963","127.132610"
"F01113","로로삼계탕","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 31","36.912991","127.131462"
"F01114","계림촌","음식점","ST001","충청남도 천안시 서북구 성환읍 성환4길 12","36.912055","127.130181"
"F01115","부산떡방아간","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 58","36.918559","127.131427"
"F01116","우리집식탁","음식점","ST001","충청남도 천안시 서북구 성환읍 종합시장길 22","36.919715","127.129678"
"F01117","아재불닭발","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 41","36.915359","127.132544"
"F01118","인생닭발","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 41","36.915359","127.132544"
"F01119","푸드향","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 431","36.911809","127.124593"
"F01120","전이랑술이랑","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 100","36.916098","127.132545"
"F01121","김밥나라","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 105","36.916711","127.132389"
"F01122","롯데리아성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 105","36.916711","127.132389"
"F01123","행복한복죽","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 105","36.916711","127.132389"
"F01124","빽다방천안성환","카페","ST001","충청남도 천안시 서북구 성환읍 성환2로 105","36.916711","127.132389"
"F01125","기영이숯불두마리치킨천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 40","36.914909","127.132397"
"F01126","노란곰돌이PC","PC방","ST001","충청남도 천안시 서북구 성환읍 성환1로 190","36.911633","127.128655"
"F01127","더국수","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 190","36.911633","127.128655"
"F01128","옛날통닭","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 190","36.911633","127.128655"
"F01129","기가찬참숯민물장어성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 68","36.913495","127.131654"
"F01130","웰빙토종순대","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 39","36.915251","127.132398"
"F01131","봉수아피자","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 72","36.913675","127.131710"
"F01132","성환순대두번째집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 8-13","36.919011","127.130541"
"F01133","첫번째국밥집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 8-13","36.919011","127.130541"
"F01134","피자스쿨천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 107","36.917063","127.132143"
"F01135","메가엠지씨커피성환","카페","ST001","충청남도 천안시 서북구 성환읍 성환11길 39","36.916522","127.132276"
"F01136","크레마","카페","ST001","충청남도 천안시 서북구 성환읍 성환2로 86","36.914909","127.132240"
"F01137","GS25 성환퍼스트점","편의점","ST001","충청남도 천안시 서북구 성환읍 신선동길 26","36.912649","127.130609"
"F01138","굽네치킨천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환3로 38","36.915026","127.132251"
"F01139","정원곱창","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 90","36.915414","127.132297"
"F01140","지코바성환","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 90","36.915414","127.132297"
"F01141","장안곰탕","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 15-14","36.919426","127.129622"
"F01142","힐링캠프","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 53-1","36.918470","127.131045"
"F01143","코끼리분식","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 35-8","36.916847","127.132097"
"F01144","성환이화시장3번째집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 8-9","36.918777","127.130664"
"F01145","엄니순대","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 8-9","36.918777","127.130664"
"F01146","원조국밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 8-9","36.918777","127.130664"
"F01147","할매국밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 8-9","36.918777","127.130664"
"F01148","세븐일레븐 천안성환터미널점","편의점","ST001","충청남도 천안시 서북구 성환읍 성환11길 40","36.916315","127.132141"
"F01149","세븐일레븐천안성환","편의점","ST001","충청남도 천안시 서북구 성환읍 성환11길 40","36.916315","127.132141"
"F01150","두마리찜닭두찜천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 37","36.916630","127.132018"
"F01151","할랄푸드","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 37","36.916630","127.132018"
"F01152","소문난꼬마김밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 63","36.913162","127.130879"
"F01153","땅스부대찌개42","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 97","36.916045","127.132085"
"F01154","알러뷰마라탕","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 97","36.916045","127.132085"
"F01155","맛순대","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 51-6","36.918542","127.130675"
"F01156","등촌칼국수성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 22-1","36.912713","127.130227"
"F01157","다람쥐포차","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 196","36.912021","127.128543"
"F01158","한뚝수육국밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 196","36.912021","127.128543"
"F01159","부어치킨천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 89-1","36.915396","127.131949"
"F01160","수피자","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 89-1","36.915396","127.131949"
"F01161","네네치킨앤봉구스밥버거성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 20","36.912776","127.130127"
"F01162","우순이돈순이정육식당","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 20","36.912776","127.130127"
"F01163","웰컴포차","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 20","36.912776","127.130127"
"F01164","조박사","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 20","36.912776","127.130127"
"F01165","산마백숙가든","음식점","ST001","충청남도 천안시 서북구 성환읍 연암율금로 435-11","36.911896","127.126736"
"F01166","페리카나통닭","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 49-2","36.918362","127.130619"
"F01167","내포장어촌","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 36-4","36.916279","127.131827"
"F01168","양재기와주전자","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 36-4","36.916279","127.131827"
"F01169","가장맛있는족발","음식점","ST001","충청남도 천안시 서북구 성환읍 신선동길 22","36.912884","127.130172"
"F01170","오복떡집","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 49-6","36.918434","127.130428"
"F01171","장터보리밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 49-6","36.918434","127.130428"
"F01172","여우다방","카페","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 48-3","36.917893","127.130977"
"F01173","분식이이래도되는가","음식점","ST001","충청남도 천안시 서북구 성환읍 성환12길 29","36.917451","127.131290"
"F01174","연화갈비밀면","음식점","ST001","충청남도 천안시 서북구 성환읍 성환2로 91","36.915576","127.131736"
"F01175","스타PC방","PC방","ST001","충청남도 천안시 서북구 성환읍 성환1로 198","36.912237","127.128555"
"F01176","대복중화요리","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 48-1","36.918010","127.130809"
"F01177","돈돼지","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 49-1","36.918137","127.130573"
"F01178","민포카","음식점","ST001","충청남도 천안시 서북구 성환읍 성환중앙로 49-1","36.918137","127.130573"
"F01179","성환옛날국밥","음식점","ST001","충청남도 천안시 서북구 성환읍 성환시장길 13","36.918687","127.129845"
"F01180","푸라닭천안성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환12길 27","36.917650","127.130965"
"F01181","소소한행복","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 33-7","36.916685","127.131457"
"F01182","열화초불닭성환점","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 34-3","36.916415","127.131524"
"F01183","뚝배기해장국","음식점","ST001","충청남도 천안시 서북구 성환읍 성환1로 272-8","36.919257","127.128275"
"F01184","제일분식","음식점","ST001","충청남도 천안시 서북구 성환읍 성환11길 33-12","36.916911","127.131289"
